¦¤mBi,¦¤mW,¦¤mO
-2.813202892,-9.897195181,-0.051066506
-3.34926988,-8.732528193,-0.066488675
-3.3393966,-8.753450725,-0.066292679
-3.329523321,-8.774373257,-0.066096683
-3.319650042,-8.79529579,-0.065900688
-3.309776762,-8.816218322,-0.065704692
-3.299903483,-8.837140854,-0.065508697
-3.290030204,-8.858063387,-0.065312701
-3.280156924,-8.878985919,-0.065116705
-3.270283645,-8.899908451,-0.06492071
-3.260410366,-8.920830984,-0.064724714
-3.250537087,-8.941753516,-0.064528719
-3.240663807,-8.962676048,-0.064332723
-3.230790528,-8.983598581,-0.064136727
-3.220917249,-9.004521113,-0.063940732
-3.211043969,-9.025443645,-0.063744736
-3.20117069,-9.046366177,-0.06354874
-3.191297411,-9.06728871,-0.063352745
-3.181424131,-9.088211242,-0.063156749
-3.171550852,-9.109133774,-0.062960754
-3.161677573,-9.130056307,-0.062764758
-3.151804294,-9.150978839,-0.062568762
-3.141931014,-9.171901371,-0.062372767
-3.132057735,-9.192823904,-0.062176771
-3.122184456,-9.213746436,-0.061980775
-3.112311176,-9.234668968,-0.06178478
-3.102437897,-9.255591501,-0.061588784
-3.092564618,-9.276514033,-0.061392789
-3.082691338,-9.297436565,-0.061196793
-3.072818059,-9.318359097,-0.061000797
-3.06294478,-9.33928163,-0.060804802
-3.053071501,-9.360204162,-0.060608806
-3.043198221,-9.381126694,-0.060412811
-3.033324942,-9.402049227,-0.060216815
-3.023451663,-9.422971759,-0.060020819
-3.013578383,-9.443894291,-0.059824824
-3.003705104,-9.464816824,-0.059628828
-2.993831825,-9.485739356,-0.059432832
-2.983958545,-9.506661888,-0.059236837
-2.974085266,-9.527584421,-0.059040841
-2.964211987,-9.548506953,-0.058844846
-2.954338708,-9.569429485,-0.05864885
-2.944465428,-9.590352018,-0.058452854
-2.934592149,-9.61127455,-0.058256859
-2.92471887,-9.632197082,-0.058060863
-2.91484559,-9.653119614,-0.057864867
-2.904972311,-9.674042147,-0.057668872
-2.895099032,-9.694964679,-0.057472876
-2.885225752,-9.715887211,-0.057276881
-2.875352473,-9.736809744,-0.057080885
-2.865479194,-9.757732276,-0.056884889
-2.855605915,-9.778654808,-0.056688894
-2.845732635,-9.799577341,-0.056492898
-2.835859356,-9.820499873,-0.056296903
-2.825986077,-9.841422405,-0.056100907
-2.816112797,-9.862344938,-0.055904911
-2.806239518,-9.88326747,-0.055708916
-3.340959036,-8.715905542,-0.072029398
-3.331110256,-8.736877073,-0.071817069
-3.321261476,-8.757848605,-0.07160474
-3.311412697,-8.778820136,-0.071392412
-3.301563917,-8.799791667,-0.071180083
-3.291715137,-8.820763198,-0.070967755
-3.281866357,-8.841734729,-0.070755426
-3.272017577,-8.862706261,-0.070543097
-3.262168797,-8.883677792,-0.070330769
-3.252320018,-8.904649323,-0.07011844
-3.242471238,-8.925620854,-0.069906112
-3.232622458,-8.946592386,-0.069693783
-3.222773678,-8.967563917,-0.069481455
-3.212924898,-8.988535448,-0.069269126
-3.203076118,-9.009506979,-0.069056797
-3.193227338,-9.03047851,-0.068844469
-3.183378559,-9.051450042,-0.06863214
-3.173529779,-9.072421573,-0.068419812
-3.163680999,-9.093393104,-0.068207483
-3.153832219,-9.114364635,-0.067995154
-3.143983439,-9.135336166,-0.067782826
-3.134134659,-9.156307698,-0.067570497
-3.12428588,-9.177279229,-0.067358169
-3.1144371,-9.19825076,-0.06714584
-3.10458832,-9.219222291,-0.066933512
-3.09473954,-9.240193823,-0.066721183
-3.08489076,-9.261165354,-0.066508854
-3.07504198,-9.282136885,-0.066296526
-3.0651932,-9.303108416,-0.066084197
-3.055344421,-9.324079947,-0.065871869
-3.045495641,-9.345051479,-0.06565954
-3.035646861,-9.36602301,-0.065447211
-3.025798081,-9.386994541,-0.065234883
-3.015949301,-9.407966072,-0.065022554
-3.006100521,-9.428937604,-0.064810226
-2.996251742,-9.449909135,-0.064597897
-2.986402962,-9.470880666,-0.064385568
-2.976554182,-9.491852197,-0.06417324
-2.966705402,-9.512823728,-0.063960911
-2.956856622,-9.53379526,-0.063748583
-2.947007842,-9.554766791,-0.063536254
-2.937159062,-9.575738322,-0.063323926
-2.927310283,-9.596709853,-0.063111597
-2.917461503,-9.617681384,-0.062899268
-2.907612723,-9.638652916,-0.06268694
-2.897763943,-9.659624447,-0.062474611
-2.887915163,-9.680595978,-0.062262283
-2.878066383,-9.701567509,-0.062049954
-2.868217604,-9.722539041,-0.061837625
-2.858368824,-9.743510572,-0.061625297
-2.848520044,-9.764482103,-0.061412968
-2.838671264,-9.785453634,-0.06120064
-2.828822484,-9.806425165,-0.060988311
-2.818973704,-9.827396697,-0.060775982
-2.809124924,-9.848368228,-0.060563654
-2.799276145,-9.869339759,-0.060351325
-3.332648193,-8.699282892,-0.07757012
-3.322823912,-8.720303422,-0.077341459
-3.312999632,-8.741323952,-0.077112797
-3.303175352,-8.762344482,-0.076884136
-3.293351071,-8.783365012,-0.076655474
-3.283526791,-8.804385542,-0.076426813
-3.27370251,-8.825406072,-0.076198151
-3.26387823,-8.846426602,-0.07596949
-3.25405395,-8.867447133,-0.075740828
-3.244229669,-8.888467663,-0.075512166
-3.234405389,-8.909488193,-0.075283505
-3.224581108,-8.930508723,-0.075054843
-3.214756828,-8.951529253,-0.074826182
-3.204932548,-8.972549783,-0.07459752
-3.195108267,-8.993570313,-0.074368859
-3.185283987,-9.014590843,-0.074140197
-3.175459706,-9.035611373,-0.073911536
-3.165635426,-9.056631904,-0.073682874
-3.155811146,-9.077652434,-0.073454212
-3.145986865,-9.098672964,-0.073225551
-3.136162585,-9.119693494,-0.072996889
-3.126338304,-9.140714024,-0.072768228
-3.116514024,-9.161734554,-0.072539566
-3.106689744,-9.182755084,-0.072310905
-3.096865463,-9.203775614,-0.072082243
-3.087041183,-9.224796145,-0.071853582
-3.077216903,-9.245816675,-0.07162492
-3.067392622,-9.266837205,-0.071396258
-3.057568342,-9.287857735,-0.071167597
-3.047744061,-9.308878265,-0.070938935
-3.037919781,-9.329898795,-0.070710274
-3.028095501,-9.350919325,-0.070481612
-3.01827122,-9.371939855,-0.070252951
-3.00844694,-9.392960386,-0.070024289
-2.998622659,-9.413980916,-0.069795628
-2.988798379,-9.435001446,-0.069566966
-2.978974099,-9.456021976,-0.069338304
-2.969149818,-9.477042506,-0.069109643
-2.959325538,-9.498063036,-0.068880981
-2.949501257,-9.519083566,-0.06865232
-2.939676977,-9.540104096,-0.068423658
-2.929852697,-9.561124627,-0.068194997
-2.920028416,-9.582145157,-0.067966335
-2.910204136,-9.603165687,-0.067737674
-2.900379855,-9.624186217,-0.067509012
-2.890555575,-9.645206747,-0.06728035
-2.880731295,-9.666227277,-0.067051689
-2.870907014,-9.687247807,-0.066823027
-2.861082734,-9.708268337,-0.066594366
-2.851258453,-9.729288867,-0.066365704
-2.841434173,-9.750309398,-0.066137043
-2.831609893,-9.771329928,-0.065908381
-2.821785612,-9.792350458,-0.06567972
-2.811961332,-9.813370988,-0.065451058
-2.802137051,-9.834391518,-0.065222396
-2.792312771,-9.855412048,-0.064993735
-3.324337349,-8.682660241,-0.083110843
-3.314356091,-8.704119946,-0.082861312
-3.304374833,-8.725579652,-0.08261178
-3.294393574,-8.747039357,-0.082362249
-3.284412316,-8.768499063,-0.082112718
-3.274431058,-8.789958768,-0.081863186
-3.264449799,-8.811418474,-0.081613655
-3.254468541,-8.832878179,-0.081364123
-3.244487282,-8.854337885,-0.081114592
-3.234506024,-8.87579759,-0.08086506
-3.224524766,-8.897257296,-0.080615529
-3.214543507,-8.918717001,-0.080365997
-3.204562249,-8.940176707,-0.080116466
-3.194580991,-8.961636412,-0.079866934
-3.184599732,-8.983096118,-0.079617403
-3.174618474,-9.004555823,-0.079367871
-3.164637216,-9.026015529,-0.07911834
-3.154655957,-9.047475234,-0.078868809
-3.144674699,-9.06893494,-0.078619277
-3.13469344,-9.090394645,-0.078369746
-3.124712182,-9.111854351,-0.078120214
-3.114730924,-9.133314056,-0.077870683
-3.104749665,-9.154773762,-0.077621151
-3.094768407,-9.176233467,-0.07737162
-3.084787149,-9.197693173,-0.077122088
-3.07480589,-9.219152878,-0.076872557
-3.064824632,-9.240612584,-0.076623025
-3.054843373,-9.262072289,-0.076373494
-3.044862115,-9.283531995,-0.076123963
-3.034880857,-9.3049917,-0.075874431
-3.024899598,-9.326451406,-0.0756249
-3.01491834,-9.347911111,-0.075375368
-3.004937082,-9.369370817,-0.075125837
-2.994955823,-9.390830522,-0.074876305
-2.984974565,-9.412290228,-0.074626774
-2.974993307,-9.433749933,-0.074377242
-2.965012048,-9.455209639,-0.074127711
-2.95503079,-9.476669344,-0.073878179
-2.945049531,-9.49812905,-0.073628648
-2.935068273,-9.519588755,-0.073379116
-2.925087015,-9.541048461,-0.073129585
-2.915105756,-9.562508166,-0.072880054
-2.905124498,-9.583967871,-0.072630522
-2.89514324,-9.605427577,-0.072380991
-2.885161981,-9.626887282,-0.072131459
-2.875180723,-9.648346988,-0.071881928
-2.865199465,-9.669806693,-0.071632396
-2.855218206,-9.691266399,-0.071382865
-2.845236948,-9.712726104,-0.071133333
-2.835255689,-9.73418581,-0.070883802
-2.825274431,-9.755645515,-0.07063427
-2.815293173,-9.777105221,-0.070384739
-2.805311914,-9.798564926,-0.070135207
-2.795330656,-9.820024632,-0.069885676
-2.785349398,-9.841484337,-0.069636145
-3.316026506,-8.66603759,-0.088651566
-3.306070201,-8.687547202,-0.088385399
-3.296113896,-8.709056814,-0.088119232
-3.28615759,-8.730566426,-0.087853066
-3.276201285,-8.752076037,-0.087586899
-3.26624498,-8.773585649,-0.087320732
-3.256288675,-8.795095261,-0.087054565
-3.246332369,-8.816604873,-0.086788398
-3.236376064,-8.838114485,-0.086522231
-3.226419759,-8.859624096,-0.086256064
-3.216463454,-8.881133708,-0.085989897
-3.206507149,-8.90264332,-0.08572373
-3.196550843,-8.924152932,-0.085457564
-3.186594538,-8.945662544,-0.085191397
-3.176638233,-8.967172155,-0.08492523
-3.166681928,-8.988681767,-0.084659063
-3.156725622,-9.010191379,-0.084392896
-3.146769317,-9.031700991,-0.084126729
-3.136813012,-9.053210602,-0.083860562
-3.126856707,-9.074720214,-0.083594395
-3.116900402,-9.096229826,-0.083328228
-3.106944096,-9.117739438,-0.083062062
-3.096987791,-9.13924905,-0.082795895
-3.087031486,-9.160758661,-0.082529728
-3.077075181,-9.182268273,-0.082263561
-3.067118876,-9.203777885,-0.081997394
-3.05716257,-9.225287497,-0.081731227
-3.047206265,-9.246797108,-0.08146506
-3.03724996,-9.26830672,-0.081198893
-3.027293655,-9.289816332,-0.080932726
-3.017337349,-9.311325944,-0.08066656
-3.007381044,-9.332835556,-0.080400393
-2.997424739,-9.354345167,-0.080134226
-2.987468434,-9.375854779,-0.079868059
-2.977512129,-9.397364391,-0.079601892
-2.967555823,-9.418874003,-0.079335725
-2.957599518,-9.440383614,-0.079069558
-2.947643213,-9.461893226,-0.078803391
-2.937686908,-9.483402838,-0.078537224
-2.927730602,-9.50491245,-0.078271058
-2.917774297,-9.526422062,-0.078004891
-2.907817992,-9.547931673,-0.077738724
-2.897861687,-9.569441285,-0.077472557
-2.887905382,-9.590950897,-0.07720639
-2.877949076,-9.612460509,-0.076940223
-2.867992771,-9.63397012,-0.076674056
-2.858036466,-9.655479732,-0.076407889
-2.848080161,-9.676989344,-0.076141722
-2.838123855,-9.698498956,-0.075875556
-2.82816755,-9.720008568,-0.075609389
-2.818211245,-9.741518179,-0.075343222
-2.80825494,-9.763027791,-0.075077055
-2.798298635,-9.784537403,-0.074810888
-2.788342329,-9.806047015,-0.074544721
-2.778386024,-9.827556627,-0.074278554
-3.307715663,-8.64941494,-0.094192289
-3.297784311,-8.670974458,-0.093909487
-3.287852959,-8.692533976,-0.093626685
-3.277921606,-8.714093494,-0.093343882
-3.267990254,-8.735653012,-0.09306108
-3.258058902,-8.75721253,-0.092778278
-3.24812755,-8.778772048,-0.092495475
-3.238196198,-8.800331566,-0.092212673
-3.228264846,-8.821891084,-0.091929871
-3.218333494,-8.843450602,-0.091647068
-3.208402142,-8.86501012,-0.091364266
-3.19847079,-8.886569639,-0.091081464
-3.188539438,-8.908129157,-0.090798661
-3.178608086,-8.929688675,-0.090515859
-3.168676734,-8.951248193,-0.090233057
-3.158745382,-8.972807711,-0.089950254
-3.148814029,-8.994367229,-0.089667452
-3.138882677,-9.015926747,-0.08938465
-3.128951325,-9.037486265,-0.089101847
-3.119019973,-9.059045783,-0.088819045
-3.109088621,-9.080605301,-0.088536243
-3.099157269,-9.102164819,-0.08825344
-3.089225917,-9.123724337,-0.087970638
-3.079294565,-9.145283855,-0.087687836
-3.069363213,-9.166843373,-0.087405033
-3.059431861,-9.188402892,-0.087122231
-3.049500509,-9.20996241,-0.086839429
-3.039569157,-9.231521928,-0.086556627
-3.029637805,-9.253081446,-0.086273824
-3.019706452,-9.274640964,-0.085991022
-3.0097751,-9.296200482,-0.08570822
-2.999843748,-9.31776,-0.085425417
-2.989912396,-9.339319518,-0.085142615
-2.979981044,-9.360879036,-0.084859813
-2.970049692,-9.382438554,-0.08457701
-2.96011834,-9.403998072,-0.084294208
-2.950186988,-9.42555759,-0.084011406
-2.940255636,-9.447117108,-0.083728603
-2.930324284,-9.468676627,-0.083445801
-2.920392932,-9.490236145,-0.083162999
-2.91046158,-9.511795663,-0.082880196
-2.900530228,-9.533355181,-0.082597394
-2.890598876,-9.554914699,-0.082314592
-2.880667523,-9.576474217,-0.082031789
-2.870736171,-9.598033735,-0.081748987
-2.860804819,-9.619593253,-0.081466185
-2.850873467,-9.641152771,-0.081183382
-2.840942115,-9.662712289,-0.08090058
-2.831010763,-9.684271807,-0.080617778
-2.821079411,-9.705831325,-0.080334975
-2.811148059,-9.727390843,-0.080052173
-2.801216707,-9.748950361,-0.079769371
-2.791285355,-9.77050988,-0.079486568
-2.781354003,-9.792069398,-0.079203766
-2.771422651,-9.813628916,-0.078920964
-3.299404819,-8.632792289,-0.099733012
-3.28949842,-8.654401714,-0.099433574
-3.279592021,-8.676011138,-0.099134137
-3.269685622,-8.697620562,-0.098834699
-3.259779224,-8.719229987,-0.098535261
-3.249872825,-8.740839411,-0.098235823
-3.239966426,-8.762448835,-0.097936386
-3.230060027,-8.78405826,-0.097636948
-3.220153628,-8.805667684,-0.09733751
-3.210247229,-8.827277108,-0.097038072
-3.20034083,-8.848886533,-0.096738635
-3.190434431,-8.870495957,-0.096439197
-3.180528032,-8.892105382,-0.096139759
-3.170621633,-8.913714806,-0.095840321
-3.160715234,-8.93532423,-0.095540884
-3.150808835,-8.956933655,-0.095241446
-3.140902436,-8.978543079,-0.094942008
-3.130996037,-9.000152503,-0.09464257
-3.121089639,-9.021761928,-0.094343133
-3.11118324,-9.043371352,-0.094043695
-3.101276841,-9.064980776,-0.093744257
-3.091370442,-9.086590201,-0.093444819
-3.081464043,-9.108199625,-0.093145382
-3.071557644,-9.12980905,-0.092845944
-3.061651245,-9.151418474,-0.092546506
-3.051744846,-9.173027898,-0.092247068
-3.041838447,-9.194637323,-0.091947631
-3.031932048,-9.216246747,-0.091648193
-3.022025649,-9.237856171,-0.091348755
-3.01211925,-9.259465596,-0.091049317
-3.002212851,-9.28107502,-0.09074988
-2.992306452,-9.302684444,-0.090450442
-2.982400054,-9.324293869,-0.090151004
-2.972493655,-9.345903293,-0.089851566
-2.962587256,-9.367512718,-0.089552129
-2.952680857,-9.389122142,-0.089252691
-2.942774458,-9.410731566,-0.088953253
-2.932868059,-9.432340991,-0.088653815
-2.92296166,-9.453950415,-0.088354378
-2.913055261,-9.475559839,-0.08805494
-2.903148862,-9.497169264,-0.087755502
-2.893242463,-9.518778688,-0.087456064
-2.883336064,-9.540388112,-0.087156627
-2.873429665,-9.561997537,-0.086857189
-2.863523266,-9.583606961,-0.086557751
-2.853616867,-9.605216386,-0.086258313
-2.843710469,-9.62682581,-0.085958876
-2.83380407,-9.648435234,-0.085659438
-2.823897671,-9.670044659,-0.08536
-2.813991272,-9.691654083,-0.085060562
-2.804084873,-9.713263507,-0.084761124
-2.794178474,-9.734872932,-0.084461687
-2.784272075,-9.756482356,-0.084162249
-2.774365676,-9.77809178,-0.083862811
-2.764459277,-9.799701205,-0.083563373
-3.291093976,-8.616169639,-0.105273735
-3.28121253,-8.637828969,-0.104957662
-3.271331084,-8.6594883,-0.104641589
-3.261449639,-8.681147631,-0.104325515
-3.251568193,-8.702806961,-0.104009442
-3.241686747,-8.724466292,-0.103693369
-3.231805301,-8.746125622,-0.103377296
-3.221923855,-8.767784953,-0.103061223
-3.21204241,-8.789444284,-0.102745149
-3.202160964,-8.811103614,-0.102429076
-3.192279518,-8.832762945,-0.102113003
-3.182398072,-8.854422276,-0.10179693
-3.172516627,-8.876081606,-0.101480857
-3.162635181,-8.897740937,-0.101164784
-3.152753735,-8.919400268,-0.10084871
-3.142872289,-8.941059598,-0.100532637
-3.132990843,-8.962718929,-0.100216564
-3.123109398,-8.98437826,-0.099900491
-3.113227952,-9.00603759,-0.099584418
-3.103346506,-9.027696921,-0.099268344
-3.09346506,-9.049356252,-0.098952271
-3.083583614,-9.071015582,-0.098636198
-3.073702169,-9.092674913,-0.098320125
-3.063820723,-9.114334244,-0.098004052
-3.053939277,-9.135993574,-0.097687979
-3.044057831,-9.157652905,-0.097371905
-3.034176386,-9.179312236,-0.097055832
-3.02429494,-9.200971566,-0.096739759
-3.014413494,-9.222630897,-0.096423686
-3.004532048,-9.244290228,-0.096107613
-2.994650602,-9.265949558,-0.095791539
-2.984769157,-9.287608889,-0.095475466
-2.974887711,-9.30926822,-0.095159393
-2.965006265,-9.33092755,-0.09484332
-2.955124819,-9.352586881,-0.094527247
-2.945243373,-9.374246212,-0.094211174
-2.935361928,-9.395905542,-0.0938951
-2.925480482,-9.417564873,-0.093579027
-2.915599036,-9.439224203,-0.093262954
-2.90571759,-9.460883534,-0.092946881
-2.895836145,-9.482542865,-0.092630808
-2.885954699,-9.504202195,-0.092314734
-2.876073253,-9.525861526,-0.091998661
-2.866191807,-9.547520857,-0.091682588
-2.856310361,-9.569180187,-0.091366515
-2.846428916,-9.590839518,-0.091050442
-2.83654747,-9.612498849,-0.090734369
-2.826666024,-9.634158179,-0.090418295
-2.816784578,-9.65581751,-0.090102222
-2.806903133,-9.677476841,-0.089786149
-2.797021687,-9.699136171,-0.089470076
-2.787140241,-9.720795502,-0.089154003
-2.777258795,-9.742454833,-0.088837929
-2.767377349,-9.764114163,-0.088521856
-2.757495904,-9.785773494,-0.088205783
-3.282783133,-8.599546988,-0.110814458
-3.27292664,-8.621256225,-0.110481749
-3.263070147,-8.642965462,-0.110149041
-3.253213655,-8.664674699,-0.109816332
-3.243357162,-8.686383936,-0.109483623
-3.233500669,-8.708093173,-0.109150915
-3.223644177,-8.72980241,-0.108818206
-3.213787684,-8.751511647,-0.108485498
-3.203931191,-8.773220884,-0.108152789
-3.194074699,-8.79493012,-0.10782008
-3.184218206,-8.816639357,-0.107487372
-3.174361714,-8.838348594,-0.107154663
-3.164505221,-8.860057831,-0.106821954
-3.154648728,-8.881767068,-0.106489246
-3.144792236,-8.903476305,-0.106156537
-3.134935743,-8.925185542,-0.105823829
-3.12507925,-8.946894779,-0.10549112
-3.115222758,-8.968604016,-0.105158411
-3.105366265,-8.990313253,-0.104825703
-3.095509772,-9.01202249,-0.104492994
-3.08565328,-9.033731727,-0.104160286
-3.075796787,-9.055440964,-0.103827577
-3.065940295,-9.077150201,-0.103494868
-3.056083802,-9.098859438,-0.10316216
-3.046227309,-9.120568675,-0.102829451
-3.036370817,-9.142277912,-0.102496743
-3.026514324,-9.163987149,-0.102164034
-3.016657831,-9.185696386,-0.101831325
-3.006801339,-9.207405622,-0.101498617
-2.996944846,-9.229114859,-0.101165908
